text,entities
Ullens Ibdp Building ( 2),"[[0, 25, 'NAME']]"
श्री जनमुखी आधारत बिधालय,"[[0, 24, 'NAME']]"
Blue Horizon,"[[0, 12, 'NAME']]"
Lamaz Store,"[[0, 11, 'NAME']]"
Jisam Enterprises,"[[0, 17, 'NAME']]"
Alital-01,"[[0, 9, 'NAME']]"
Swsc Donation Campaign,"[[0, 22, 'NAME']]"
Finance Pvt. Ltd,"[[0, 16, 'NAME']]"
Pako Complex,"[[0, 12, 'NAME']]"
Sri View Tower,"[[0, 14, 'NAME']]"
MacchaPokhari,"[[0, 13, 'NAME']]"
Fine Art Centre,"[[0, 15, 'NAME']]"
Nidi Secondary & Indreni,"[[0, 24, 'NAME']]"
Ghumte,"[[0, 6, 'NAME']]"
Narayannatha,"[[0, 12, 'NAME']]"
& Services Centre,"[[0, 17, 'NAME']]"
Bindebasini Trading Concern,"[[0, 27, 'NAME']]"
Valley Clinic,"[[0, 13, 'NAME']]"
Pet Clinic and Petshop,"[[0, 22, 'NAME']]"
Silauti Resort,"[[0, 14, 'NAME']]"
Ambikeshwori Advertising,"[[0, 24, 'NAME']]"
Kr7,"[[0, 3, 'NAME']]"
Cloud Kitchen - Kiran Ko Momo,"[[0, 29, 'NAME']]"
महादेव मन्दिर,"[[0, 13, 'NAME']]"
Infomax of Information Technology and Management,"[[0, 48, 'NAME']]"
Crown Imperial,"[[0, 14, 'NAME']]"
Silver Mountain,"[[0, 15, 'NAME']]"
South Valley English Secondary,"[[0, 30, 'NAME']]"
Green Highway,"[[0, 13, 'NAME']]"
Green Hill City Workshop,"[[0, 24, 'NAME']]"
Laxmi Pratisthan Ho,"[[0, 19, 'NAME']]"
Nucha,"[[0, 5, 'NAME']]"
Syarpu Lake,"[[0, 11, 'NAME']]"
Thrangu Monastery,"[[0, 17, 'NAME']]"
Katrait -3,"[[0, 10, 'NAME']]"
De,"[[0, 2, 'NAME']]"
Bhairahawa City Hall,"[[0, 20, 'NAME']]"
Chillgadi Films,"[[0, 15, 'NAME']]"
Mokshya,"[[0, 7, 'NAME']]"
Chimteshwor,"[[0, 11, 'NAME']]"
Wheels,"[[0, 6, 'NAME']]"
Rent :,"[[0, 6, 'NAME']]"
Gundu Grassland,"[[0, 15, 'NAME']]"
Samrat Party Palace,"[[0, 19, 'NAME']]"
Greenland Services Pvt.ltd,"[[0, 26, 'NAME']]"
Ncit Ground,"[[0, 11, 'NAME']]"
आरुबोट किराना पसल Aarubot Kirana Pasal,"[[0, 38, 'NAME']]"
Shree Pancha,"[[0, 12, 'NAME']]"
New Resort,"[[0, 10, 'NAME']]"
Condom House,"[[0, 12, 'NAME']]"
Lohan,"[[0, 5, 'NAME']]"
Chitwan Condam House,"[[0, 20, 'NAME']]"
Community Police Service,"[[0, 24, 'NAME']]"
JYC Club,"[[0, 8, 'NAME']]"
Emilio's Pizza,"[[0, 14, 'NAME']]"
Gundu Dummy Plane,"[[0, 17, 'NAME']]"
Bhattarai Bajeko,"[[0, 16, 'NAME']]"
Valley Academy,"[[0, 14, 'NAME']]"
River Fun Beach Resort,"[[0, 22, 'NAME']]"
Scouts Spastic Scouts,"[[0, 21, 'NAME']]"
Terhathum District,"[[0, 18, 'NAME']]"
Kutumba Remittance,"[[0, 18, 'NAME']]"
Kutumba,"[[0, 7, 'NAME']]"
Nims,"[[0, 4, 'NAME']]"
Lalit Star Trading Pvt Ltd,"[[0, 26, 'NAME']]"
पुर्ब को टिकट बुकिङ काउन्टर कपन फैका Purba Ko Tikat Countarहिमाल A/c हायस,"[[0, 73, 'NAME']]"
Fahrenheit Thakali Kitchen,"[[0, 26, 'NAME']]"
Tsoknyi Gechak Ling,"[[0, 19, 'NAME']]"
Kalatmack Kasth Udhyog,"[[0, 22, 'NAME']]"
Butcher House,"[[0, 13, 'NAME']]"
UFO City Center,"[[0, 15, 'NAME']]"
Adhunik Sanchar,"[[0, 15, 'NAME']]"
NCELL Center,"[[0, 12, 'NAME']]"
Deepshikha Higher Secondary Boarding,"[[0, 36, 'NAME']]"
Himchuli EBS,"[[0, 12, 'NAME']]"
Account Section,"[[0, 15, 'NAME']]"
खड्गी समाज धुलिखेल,"[[0, 18, 'NAME']]"
Patandhoka Paan Pasal,"[[0, 21, 'NAME']]"
Community Agriculture (ICAC),"[[0, 28, 'NAME']]"
Rest Up,"[[0, 7, 'NAME']]"
Bk Auto Parts,"[[0, 13, 'NAME']]"
Thapa House,"[[0, 11, 'NAME']]"
Southwestern Business,"[[0, 21, 'NAME']]"
Pharmaceuticals Wholesale,"[[0, 25, 'NAME']]"
Royal Girl's,"[[0, 12, 'NAME']]"
Apple Garden Wooden Cabins,"[[0, 26, 'NAME']]"
Mahabaudhha Clinic,"[[0, 18, 'NAME']]"
Guppy Breeder,"[[0, 13, 'NAME']]"
Helmet House,"[[0, 12, 'NAME']]"
Helmet Plus,"[[0, 11, 'NAME']]"
Jokhar Taal Resturant,"[[0, 21, 'NAME']]"
Smart Cyber Mobile Zone,"[[0, 23, 'NAME']]"
Capital Burger House and,"[[0, 24, 'NAME']]"
Buddhist University,"[[0, 19, 'NAME']]"
PHCC,"[[0, 4, 'NAME']]"
Oralo Community,"[[0, 15, 'NAME']]"
City - Buddhist University Law,"[[0, 30, 'NAME']]"
Franklin Education and Marketing Consultancy,"[[0, 44, 'NAME']]"
Holy Smile Pre,"[[0, 14, 'NAME']]"
Samsung Mobile Care Center(Ims Care Pvt Ltd),"[[0, 44, 'NAME']]"
Samsung Customer Care,"[[0, 21, 'NAME']]"
Layaku,"[[0, 6, 'NAME']]"
Kurunche,"[[0, 8, 'NAME']]"
Lisa-t,"[[0, 6, 'NAME']]"
Tapoban,"[[0, 7, 'NAME']]"
Gurbhakot Nagarpalika,"[[0, 21, 'NAME']]"
RamJanaki,"[[0, 9, 'NAME']]"
Yachhen,"[[0, 7, 'NAME']]"
Rukmani,"[[0, 7, 'NAME']]"
Bikash Photo Studio & Communication,"[[0, 35, 'NAME']]"
International Educational Consultancy,"[[0, 37, 'NAME']]"
Red Cross Society Blood,"[[0, 23, 'NAME']]"
Renjo La,"[[0, 8, 'NAME']]"
PL Driving Centre,"[[0, 17, 'NAME']]"
Rupandehiblocks,"[[0, 15, 'NAME']]"
K & K International,"[[0, 19, 'NAME']]"
Secondary भानु माध्यमिक विद्यालय,"[[0, 32, 'NAME']]"
Karaiyamai Municipal,"[[0, 20, 'NAME']]"
Tudaldevi Stores and Fruit,"[[0, 26, 'NAME']]"
Tulasa Tole,"[[0, 11, 'NAME']]"
Koila & Bhanchha Ghar,"[[0, 21, 'NAME']]"
Purna's Resort,"[[0, 14, 'NAME']]"
Capital & Research Center,"[[0, 25, 'NAME']]"
Shree Palpa Bhairabnath,"[[0, 23, 'NAME']]"
New Newa : Khaja,"[[0, 16, 'NAME']]"
Koshi Fulbari,"[[0, 13, 'NAME']]"
Vehicle Academy & Research Center Pvt. Ltd,"[[0, 42, 'NAME']]"
Food Home,"[[0, 9, 'NAME']]"
Ncell Technical,"[[0, 15, 'NAME']]"
Jyoti Sadan Boarding Schol,"[[0, 26, 'NAME']]"
Guardian International Educational Consultancy,"[[0, 46, 'NAME']]"
Lok,"[[0, 3, 'NAME']]"
Shenature Treks and Tour,"[[0, 24, 'NAME']]"
Pratikshyalaya,"[[0, 14, 'NAME']]"
Rastiya Banijya,"[[0, 15, 'NAME']]"
Kishan Ko Bazar,"[[0, 15, 'NAME']]"
Ananda Ban,"[[0, 10, 'NAME']]"
Mana Kashi Cineplex,"[[0, 19, 'NAME']]"
Computer Training-bagbazar,"[[0, 26, 'NAME']]"
Smart Photo & Video 32,"[[0, 22, 'NAME']]"
Happy Kids Kindergarten,"[[0, 23, 'NAME']]"
Tinkhole,"[[0, 8, 'NAME']]"
Monkey Restro &,"[[0, 15, 'NAME']]"
Beach and,"[[0, 9, 'NAME']]"
Constellation High,"[[0, 18, 'NAME']]"
Mahamanjushree Itta Bhatta Udhyog,"[[0, 33, 'NAME']]"
Chhyabasti,"[[0, 10, 'NAME']]"
Chandagiri Home Stay,"[[0, 20, 'NAME']]"
Smart Kids Kindergarten,"[[0, 23, 'NAME']]"
Sotwa,"[[0, 5, 'NAME']]"
Shine Resunga Development Limited,"[[0, 33, 'NAME']]"
Dhagpo Sheydrub Ling Monastery,"[[0, 30, 'NAME']]"
Lunch House,"[[0, 11, 'NAME']]"
Penku Marga,"[[0, 11, 'NAME']]"
Ime Centre,"[[0, 10, 'NAME']]"
Wifi HD,"[[0, 7, 'NAME']]"
Construction Site Balaji Investments Pvt. Ltd.,"[[0, 46, 'NAME']]"
Hairpin Coner Point,"[[0, 19, 'NAME']]"
Saharobar,"[[0, 9, 'NAME']]"
Valmiki National,"[[0, 16, 'NAME']]"
PHOTO KICHNE THAU,"[[0, 17, 'NAME']]"
Society,"[[0, 7, 'NAME']]"
Hari Hardware,"[[0, 13, 'NAME']]"
Hari Store,"[[0, 10, 'NAME']]"
Nepal_telecome,"[[0, 14, 'NAME']]"
Krishna Jeans,"[[0, 13, 'NAME']]"
Taumadi Square,"[[0, 14, 'NAME']]"
Baudhanath,"[[0, 10, 'NAME']]"
The Knk Gairapatan / दी Knk,"[[0, 27, 'NAME']]"
Daraz Hub Dex Ghusingal,"[[0, 23, 'NAME']]"
Samba’s Jhol Momo,"[[0, 17, 'NAME']]"
Shalimar,"[[0, 8, 'NAME']]"
Yoga Home,"[[0, 9, 'NAME']]"
Poudel Rice Mill,"[[0, 16, 'NAME']]"
Y-axis International Education Services,"[[0, 39, 'NAME']]"
J A Y E N C H Y,"[[0, 15, 'NAME']]"
White Palace Banquet,"[[0, 20, 'NAME']]"
Ktm Cty - Koteshwor,"[[0, 19, 'NAME']]"
Hight Court Rupandehi,"[[0, 21, 'NAME']]"
Sukul Ko Michael Momo,"[[0, 21, 'NAME']]"
Singapore Fancy,"[[0, 15, 'NAME']]"
D Moksha Thakali,"[[0, 16, 'NAME']]"
Sarankot,"[[0, 8, 'NAME']]"
Dudhkaushika-3,"[[0, 14, 'NAME']]"
Commercial Building,"[[0, 19, 'NAME']]"
Taulihawa Malpot,"[[0, 16, 'NAME']]"
Centre for Autism,"[[0, 17, 'NAME']]"
Jay Subhakamana Banquet,"[[0, 23, 'NAME']]"
Guru Vidhyasadhan,"[[0, 17, 'NAME']]"
Sinchai Boring,"[[0, 14, 'NAME']]"
Aainselukhatka Pahunaghar and,"[[0, 29, 'NAME']]"
Aakar Aluminium & Interior House,"[[0, 32, 'NAME']]"
Kumudini Kunj Secondary,"[[0, 23, 'NAME']]"
श्री राम निम्न माद्दयमिक विद्यालय,"[[0, 33, 'NAME']]"
Momo Mazza - Baneshwore,"[[0, 23, 'NAME']]"
Yeju Chocolate,"[[0, 14, 'NAME']]"
Meat Store,"[[0, 10, 'NAME']]"
Sabir Boutique,"[[0, 14, 'NAME']]"
Tsum Monastery,"[[0, 14, 'NAME']]"
Rastriya Naach Ghar,"[[0, 19, 'NAME']]"
Gokulam Resort,"[[0, 14, 'NAME']]"
Kamalbinayak Parking,"[[0, 20, 'NAME']]"
Tunnel,"[[0, 6, 'NAME']]"
Shovabhagawoti Teple,"[[0, 20, 'NAME']]"
Job Solution and Training Center,"[[0, 32, 'NAME']]"
Samir and Satyam Stores,"[[0, 23, 'NAME']]"
Birbal Corner,"[[0, 13, 'NAME']]"
Progressive Labs Pvt Ltd,"[[0, 24, 'NAME']]"
St. Paul Steiner Academy,"[[0, 24, 'NAME']]"
Baha,"[[0, 4, 'NAME']]"
Om Siva Suppliers,"[[0, 17, 'NAME']]"
साउने पानी चोकं,"[[0, 15, 'NAME']]"
Sahid Smriti Paryatakiya,"[[0, 24, 'NAME']]"
EYE,"[[0, 3, 'NAME']]"
Institute of Culinary Arts,"[[0, 26, 'NAME']]"
Gadaki,"[[0, 6, 'NAME']]"
Alok Hardware,"[[0, 13, 'NAME']]"
Chitwan Tarkari Farm,"[[0, 20, 'NAME']]"
Aashish,"[[0, 7, 'NAME']]"
Ktm Cty - Durbar,"[[0, 16, 'NAME']]"
Lamjung Chhapakhana,"[[0, 19, 'NAME']]"
@Buss Collection,"[[0, 16, 'NAME']]"
शर्मा दूध डायरी,"[[0, 15, 'NAME']]"
International Career Counselling Centre ( Iccc ) -,"[[0, 50, 'NAME']]"
Dwarikas,"[[0, 8, 'NAME']]"
Chitwan National,"[[0, 16, 'NAME']]"
Aabhushan,"[[0, 9, 'NAME']]"
Baghmati Zonal Police Headquarter,"[[0, 33, 'NAME']]"
Submetropolitan - 13 Ward,"[[0, 25, 'NAME']]"
Kalinchowk Party Palace Pvt.Ltd,"[[0, 31, 'NAME']]"
Multi Business Pvt. Ltd.,"[[0, 24, 'NAME']]"
Future Manpower Employment,"[[0, 26, 'NAME']]"
Royal Mountain Travel,"[[0, 21, 'NAME']]"
Royal Classic Tailors,"[[0, 21, 'NAME']]"
Modern & Sweet,"[[0, 14, 'NAME']]"
Bhaktpur Holidays Travelsvand Tour,"[[0, 34, 'NAME']]"
Asmee Beauty Studio,"[[0, 19, 'NAME']]"
Berger Paint Store,"[[0, 18, 'NAME']]"
Fast 2 Fast Mobile & Computer Repairing Centre,"[[0, 46, 'NAME']]"
Mahavihar -,"[[0, 11, 'NAME']]"
मञ्जुघोष एकेडेमी स्कुल Manju Ghosh Academy,"[[0, 42, 'NAME']]"
Layabo,"[[0, 6, 'NAME']]"
Avion Int'l Travels & Tours Pvt.ltd.,"[[0, 36, 'NAME']]"
Bliss Beauty Inspiration Centre,"[[0, 31, 'NAME']]"
Perfection Cosmetology Aesthetic Academy,"[[0, 40, 'NAME']]"
IT Plaza,"[[0, 8, 'NAME']]"
3D Guest House,"[[0, 14, 'NAME']]"
Daraz Collection Center,"[[0, 23, 'NAME']]"
Hikvision Koteshwor Reejan Enterprises,"[[0, 38, 'NAME']]"
श्री जनता आ बि,"[[0, 14, 'NAME']]"
Ngm Hero Mukta Autoworks - Motorcycle Service Center,"[[0, 52, 'NAME']]"
Kapilvastu Hair Saloon,"[[0, 22, 'NAME']]"
Optical House,"[[0, 13, 'NAME']]"
Youth Star Boys,"[[0, 15, 'NAME']]"
Sukunda Banquet & Pvt. Ltd.,"[[0, 27, 'NAME']]"
The White House Villa,"[[0, 21, 'NAME']]"
Anand Events Manangement and Meetings,"[[0, 37, 'NAME']]"
Koirala Haweli,"[[0, 14, 'NAME']]"
Jay Mobile &travel,"[[0, 18, 'NAME']]"
Shah Manpower Service,"[[0, 21, 'NAME']]"
Kiran Money Transfer Taulihawa Kapilvastu,"[[0, 41, 'NAME']]"
Rona International Academy,"[[0, 26, 'NAME']]"
Apf Camp,"[[0, 8, 'NAME']]"
Medical Byabasayi Sangh,"[[0, 23, 'NAME']]"
Ngawal Monastery,"[[0, 16, 'NAME']]"
Golfutar Children,"[[0, 17, 'NAME']]"
Swasthya Kendra 15,"[[0, 18, 'NAME']]"
New Monastic English (Nme),"[[0, 26, 'NAME']]"
Kusa Homestay,"[[0, 13, 'NAME']]"
SuryaGadhi Fort,"[[0, 15, 'NAME']]"
FORT 270,"[[0, 8, 'NAME']]"
Poonhill Tower,"[[0, 14, 'NAME']]"
The Social Hub,"[[0, 14, 'NAME']]"
Titakune,"[[0, 8, 'NAME']]"
Ramaelo Dhudhauli,"[[0, 17, 'NAME']]"
Nayapool,"[[0, 8, 'NAME']]"
Everest Diamond and,"[[0, 19, 'NAME']]"
Pauline's Garden,"[[0, 16, 'NAME']]"
Drishya,"[[0, 7, 'NAME']]"
Diana Overseas Pvt. Ltd.,"[[0, 24, 'NAME']]"
Cleaning,"[[0, 8, 'NAME']]"
Dibrung,"[[0, 7, 'NAME']]"
Alisha Dibrung,"[[0, 14, 'NAME']]"
United Scientific & Surgical House Pvt. Ltd,"[[0, 43, 'NAME']]"
Acadenmey of Health Sciences,"[[0, 28, 'NAME']]"
Madhyapur Dudh मध्यपुर दूध डेरी,"[[0, 31, 'NAME']]"
Apple Academy,"[[0, 13, 'NAME']]"
Backyard Balcony Home &,"[[0, 23, 'NAME']]"
Your's and Cake,"[[0, 15, 'NAME']]"
Shree Mahadevshwori Ni Uccha Madhyamik Vidhyalaya,"[[0, 49, 'NAME']]"
Baboo Uniform,"[[0, 13, 'NAME']]"
Gokundeshwor Secondary,"[[0, 22, 'NAME']]"
Truenary Solutions,"[[0, 18, 'NAME']]"
Yojana Driving Centre,"[[0, 21, 'NAME']]"
ASON,"[[0, 4, 'NAME']]"
Hankook - Ktm Hankook,"[[0, 21, 'NAME']]"
Kadhaghari Khaja Ghar,"[[0, 21, 'NAME']]"
Chicken Store,"[[0, 13, 'NAME']]"
Suman Store,"[[0, 11, 'NAME']]"
Kwalitycafe & Banquet,"[[0, 21, 'NAME']]"
Rukumwest,"[[0, 9, 'NAME']]"
Cooker Coffee,"[[0, 13, 'NAME']]"
Community Forest,"[[0, 16, 'NAME']]"
Radhe Radhe Store,"[[0, 17, 'NAME']]"
Dhurb Aadharbhut,"[[0, 16, 'NAME']]"
Bahadurtol,"[[0, 10, 'NAME']]"
Damuna Bazar Area,"[[0, 17, 'NAME']]"
Radisson Training,"[[0, 17, 'NAME']]"
Fiat,"[[0, 4, 'NAME']]"
Smart Dry Cleaning and Laundary,"[[0, 31, 'NAME']]"
Madina Kirana Store,"[[0, 19, 'NAME']]"
Treebones Resort,"[[0, 16, 'NAME']]"
Dragon Fruit Farm House,"[[0, 23, 'NAME']]"
Telecommunication Authority,"[[0, 27, 'NAME']]"
Hamro New Boy's,"[[0, 15, 'NAME']]"
Upaya Citycargo,"[[0, 15, 'NAME']]"
Nagarpalika Ward 4,"[[0, 18, 'NAME']]"
Majhery Libary,"[[0, 14, 'NAME']]"
Ringroad Newari Khajaghar,"[[0, 25, 'NAME']]"
Pancha Maha Laxmi,"[[0, 17, 'NAME']]"
Khasti Newa Pucha,"[[0, 17, 'NAME']]"
Newa Chhe,"[[0, 9, 'NAME']]"
Veda Salon,"[[0, 10, 'NAME']]"
Hot Springs II,"[[0, 14, 'NAME']]"
Lawankhel,"[[0, 9, 'NAME']]"
RB Complex,"[[0, 10, 'NAME']]"
Chandeswori Resort,"[[0, 18, 'NAME']]"
Cozy Girls,"[[0, 10, 'NAME']]"
Big Mart 1,"[[0, 10, 'NAME']]"
Harmony Housing,"[[0, 15, 'NAME']]"
Shikshanagar,"[[0, 12, 'NAME']]"
Monika Transport,"[[0, 16, 'NAME']]"
Tilagufa Ward-5,"[[0, 15, 'NAME']]"
Namaste Colony,"[[0, 14, 'NAME']]"
Kaagbeni,"[[0, 8, 'NAME']]"
Wonderhood Int´l Pre-,"[[0, 21, 'NAME']]"
S K Complex,"[[0, 11, 'NAME']]"
Arghakhanchi Udaya,"[[0, 18, 'NAME']]"
Cold Store,"[[0, 10, 'NAME']]"
Dishhome Hakimchowk,"[[0, 19, 'NAME']]"
Pokhori,"[[0, 7, 'NAME']]"
Khajaghar,"[[0, 9, 'NAME']]"
's Backpackers,"[[0, 14, 'NAME']]"
Midcity Pvt. Ltd.,"[[0, 17, 'NAME']]"
Himal Complex,"[[0, 13, 'NAME']]"
Social Meat,"[[0, 11, 'NAME']]"
Bindhabasini Traders,"[[0, 20, 'NAME']]"
पोखरा-४ वाग्लुङग बसपार्क,"[[0, 24, 'NAME']]"
TilaGufaa Nagarpalika-11 Ward,"[[0, 29, 'NAME']]"
Kath Butcher,"[[0, 12, 'NAME']]"
Baafal Communication & Stationery,"[[0, 33, 'NAME']]"
The Celebration Co. Ed.,"[[0, 23, 'NAME']]"
Setu BK,"[[0, 7, 'NAME']]"
Mahamai,"[[0, 7, 'NAME']]"
KTM Duke Showroom,"[[0, 17, 'NAME']]"
लाेहकिल्थली सामुदायीक भवन निर्माण स्थल,"[[0, 38, 'NAME']]"
Sunrize Masaland Store,"[[0, 22, 'NAME']]"
Su. Pa. Kitchen Ware,"[[0, 20, 'NAME']]"
Mount View Residence Phase,"[[0, 26, 'NAME']]"
Solti & Thakali Bhanchha Ghar,"[[0, 29, 'NAME']]"
Mobile & Repairing Centre,"[[0, 25, 'NAME']]"
Janachetana Ma. Vi.,"[[0, 19, 'NAME']]"
Peace Land Bhupu,"[[0, 16, 'NAME']]"
Water Tanker,"[[0, 12, 'NAME']]"
Rose Banquet,"[[0, 12, 'NAME']]"
Budhathoki Party Palace,"[[0, 23, 'NAME']]"
Chaitra Sukla Secondary,"[[0, 23, 'NAME']]"
Janaki Metal Works,"[[0, 18, 'NAME']]"
Tamang - Chhyorten Tashi,"[[0, 24, 'NAME']]"
Taekwondo Traning Centre,"[[0, 24, 'NAME']]"
Ultimate Taekwondo Dojang,"[[0, 25, 'NAME']]"
Rock Star Mma Muay Thai Club,"[[0, 28, 'NAME']]"
Brahmakumari Rajyoga Center,"[[0, 27, 'NAME']]"
Legislature Parliament,"[[0, 22, 'NAME']]"
Service,"[[0, 7, 'NAME']]"
Datasun Car Sorum,"[[0, 17, 'NAME']]"
Chitwan Palace,"[[0, 14, 'NAME']]"
National of Sciences Girls Nist,"[[0, 31, 'NAME']]"
Gymkhana Muay Thai,"[[0, 18, 'NAME']]"
Five Star Color Lab (P)LTD,"[[0, 26, 'NAME']]"
Chorepatan Saving & Credit Cooperative,"[[0, 38, 'NAME']]"
Gods of Furnitures,"[[0, 18, 'NAME']]"
Engineering - Bdh,"[[0, 17, 'NAME']]"
Shopping Complex,"[[0, 16, 'NAME']]"
Car King,"[[0, 8, 'NAME']]"
Magar Samaj 4,"[[0, 13, 'NAME']]"
Palpasa Paradise Home Pvt. Ltd. (,"[[0, 33, 'NAME']]"
Three Kingdom /三国演义火锅,"[[0, 21, 'NAME']]"
Glass House,"[[0, 11, 'NAME']]"
Kirandai Ko Momo,"[[0, 16, 'NAME']]"
Khushi Khushi,"[[0, 13, 'NAME']]"
सिद्द मा. बि.,"[[0, 13, 'NAME']]"
Bike Workshop & Parts,"[[0, 21, 'NAME']]"
Farm to Table,"[[0, 13, 'NAME']]"
Little Sweet Heart Kindergarden,"[[0, 31, 'NAME']]"
Lath Traders,"[[0, 12, 'NAME']]"
Kagtyani,"[[0, 8, 'NAME']]"
Gothe Institute,"[[0, 15, 'NAME']]"
Lotus Girls,"[[0, 11, 'NAME']]"
Natural Pool,"[[0, 12, 'NAME']]"
Deva Deyam,"[[0, 10, 'NAME']]"
Fishing Sites,"[[0, 13, 'NAME']]"
Tarun Tapasi,"[[0, 12, 'NAME']]"
Raising Star English Boarding,"[[0, 29, 'NAME']]"
Ward (-18),"[[0, 10, 'NAME']]"
Mahindra महिन्द्रा,"[[0, 18, 'NAME']]"
Mystery Dance Guy's,"[[0, 19, 'NAME']]"
खरबारी,"[[0, 6, 'NAME']]"
Shree Aadhunik Rastriya Ma. Vi.,"[[0, 31, 'NAME']]"
Shri Shanti Vidhyashram Higher Secondary,"[[0, 40, 'NAME']]"
Atul Upadhyay Niwas,"[[0, 19, 'NAME']]"
Institute of Engineering,"[[0, 24, 'NAME']]"
Padma Colony,"[[0, 12, 'NAME']]"
Ashimashmita Fancy Store,"[[0, 24, 'NAME']]"
Valley Water Ltd.,"[[0, 17, 'NAME']]"
Sangha Arts,"[[0, 11, 'NAME']]"
Fun Valley,"[[0, 10, 'NAME']]"
Vintage Travel and Tours Pvt Ltd,"[[0, 32, 'NAME']]"
Yuva Club (Scyc),"[[0, 16, 'NAME']]"
Paradise Training and Driving Centre,"[[0, 36, 'NAME']]"
Piuthan,"[[0, 7, 'NAME']]"
Skyrider Sec Block B,"[[0, 20, 'NAME']]"
Turkish Pide & Doner House,"[[0, 26, 'NAME']]"
Namaste Party Palace,"[[0, 20, 'NAME']]"
थोक तथा खुद्रा तरकारी पसल,"[[0, 25, 'NAME']]"
Nasa Iinternational,"[[0, 19, 'NAME']]"
Community Disaster Management,"[[0, 29, 'NAME']]"
Chitwan District Court,"[[0, 22, 'NAME']]"
Quality English Secondary,"[[0, 25, 'NAME']]"
Bag Packer's,"[[0, 12, 'NAME']]"
Yeti Home,"[[0, 9, 'NAME']]"
Kanitapura Pharnisinga,"[[0, 22, 'NAME']]"
Ananda Bhumi Events,"[[0, 19, 'NAME']]"
GBC Heart,"[[0, 9, 'NAME']]"
Hot Spring,"[[0, 10, 'NAME']]"
Chhatreshwori Gaunpalika,"[[0, 24, 'NAME']]"
Yogikuti,"[[0, 8, 'NAME']]"
Shree Chamini,"[[0, 13, 'NAME']]"
Kholcha Tole,"[[0, 12, 'NAME']]"
National Musium,"[[0, 15, 'NAME']]"
Mt.,"[[0, 3, 'NAME']]"
Belbari Bazar,"[[0, 13, 'NAME']]"
Jay Sambhu Juju Dhau Centre,"[[0, 27, 'NAME']]"
Mangaldavi Gold,"[[0, 15, 'NAME']]"
Santi Lpchan,"[[0, 12, 'NAME']]"
Smart Institute,"[[0, 15, 'NAME']]"
Sarita Medical Hall,"[[0, 19, 'NAME']]"
Peepal Resort,"[[0, 13, 'NAME']]"
Ma Pathivara Traders,"[[0, 20, 'NAME']]"
Nikasa Yo Batoko,"[[0, 16, 'NAME']]"
Euro Tarkeshwor,"[[0, 15, 'NAME']]"
Ddi Banquet&event Management,"[[0, 28, 'NAME']]"
Bunjee,"[[0, 6, 'NAME']]"
Belka Municipality,"[[0, 18, 'NAME']]"
Supplier,"[[0, 8, 'NAME']]"
Ananda Events & Meetings,"[[0, 24, 'NAME']]"
Sasambhu Ground,"[[0, 15, 'NAME']]"
नेपाल सर्वोच्च अदालत,"[[0, 20, 'NAME']]"
Parbat View Point,"[[0, 17, 'NAME']]"
Mountain Heritage,"[[0, 17, 'NAME']]"
Children Environment,"[[0, 20, 'NAME']]"
Jal Devi Higher Secondary,"[[0, 25, 'NAME']]"
A K Health Concern,"[[0, 18, 'NAME']]"
Ward No 16,"[[0, 10, 'NAME']]"
Leaving Certificate Board,"[[0, 25, 'NAME']]"
Munankarmi Gems & Jewellery,"[[0, 27, 'NAME']]"
Moon Rock,"[[0, 9, 'NAME']]"
Tole -13,"[[0, 8, 'NAME']]"
Science,"[[0, 7, 'NAME']]"
Shreetol Community Center,"[[0, 25, 'NAME']]"
Kibu Home,"[[0, 9, 'NAME']]"
Communication,"[[0, 13, 'NAME']]"
Nemit Refrigiration and Electrical Repairing Center,"[[0, 51, 'NAME']]"
Bhawani Complex,"[[0, 15, 'NAME']]"
Maria Educational Trade Link,"[[0, 28, 'NAME']]"
Ambe Transport,"[[0, 14, 'NAME']]"
Everest Hardware,"[[0, 16, 'NAME']]"
Kumudini Homes,"[[0, 14, 'NAME']]"
Chimriya Aausahdhi Pasal,"[[0, 24, 'NAME']]"
Chimdi Health,"[[0, 13, 'NAME']]"
Samsung Smart Plaza Khusibun,"[[0, 28, 'NAME']]"
Koshi Foodland & Banquet,"[[0, 24, 'NAME']]"
Ceramic,"[[0, 7, 'NAME']]"
Hr Hardware and Color Center,"[[0, 28, 'NAME']]"
La Mari Ktm,"[[0, 11, 'NAME']]"
Binod Khadhya Store,"[[0, 19, 'NAME']]"
Epress Road,"[[0, 11, 'NAME']]"
Unique Fancy,"[[0, 12, 'NAME']]"
Chiropractic and Manual Therapy Centre- Branch,"[[0, 46, 'NAME']]"
काल भैरब कुल पुजा,"[[0, 17, 'NAME']]"
Gamla Company,"[[0, 13, 'NAME']]"
Janapriya Bike Parking,"[[0, 22, 'NAME']]"
Ncell Center Narayanghat,"[[0, 24, 'NAME']]"
Swostika's Thela Garden,"[[0, 23, 'NAME']]"
More Burger and Delicious Fried Chicken,"[[0, 39, 'NAME']]"
Siddikali,"[[0, 9, 'NAME']]"
S & T Holidays,"[[0, 14, 'NAME']]"
Ratna Plaza,"[[0, 11, 'NAME']]"
Tip Top Samosa,"[[0, 14, 'NAME']]"
Jambo,"[[0, 5, 'NAME']]"
Limchubung Gaunpalika,"[[0, 21, 'NAME']]"
